Unnamed: 0,Location,Tournament,Match Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Match Start Time,Match Duration,Match End Time,Altitude (in m),Start DateTime,End DateTime,Max Temp,Min Temp,Avg Temp,Max Hum,Min Hum,Avg Hum,Max Wind,Min Wind,Avg Wind,Max Gust,Min Gust,Avg Gust,Freq Gust
10040,Barcelona,Barcelona Open 2019,2019-04-25,ATP500,Outdoor,Clay,3rd Round,3,nadal,ferrer,2.0,155.0,8085.0,355.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,6.38,1.17,6.4,1.14,5.59,14:55:00,01:57:00,16:52:00,95.1,2019-04-25 14:55:00,2019-04-25 16:52:00,17.6,14.8,16.5,78.0,64.0,72.7,2.4,0.0,0.1,14.5,0.0,2.7,0
10041,Barcelona,Barcelona Open 2019,2019-04-25,ATP500,Outdoor,Clay,3rd Round,3,carballes baena,garin,104.0,48.0,578.0,970.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.73,1.52,3.0,1.52,2.81,1.43,17:25:00,01:55:00,19:20:00,95.1,2019-04-25 17:25:00,2019-04-25 19:20:00,18.0,15.9,17.0,83.0,69.0,76.4,0.0,0.0,0.0,3.2,0.0,0.8,0
10042,Barcelona,Barcelona Open 2019,2019-04-25,ATP500,Outdoor,Clay,3rd Round,3,struff,tsitsipas,51.0,8.0,945.0,3240.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,3.75,1.28,3.98,1.29,4.0,1.31,3.73,1.27,18:00:00,01:49:00,19:49:00,95.1,2019-04-25 18:00:00,2019-04-25 19:49:00,18.0,16.7,17.5,82.0,69.0,73.0,0.0,0.0,0.0,3.2,0.0,1.0,0
10043,Barcelona,Barcelona Open 2019,2019-04-25,ATP500,Outdoor,Clay,3rd Round,3,pella,paire,28.0,46.0,1375.0,993.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.65,2.39,1.74,2.39,1.65,2.23,19:45:00,01:23:00,21:08:00,95.1,2019-04-25 19:45:00,2019-04-25 21:08:00,17.6,15.3,15.9,77.0,69.0,74.6,0.0,0.0,0.0,1.6,0.0,0.5,0
10044,Barcelona,Barcelona Open 2019,2019-04-26,ATP500,Outdoor,Clay,Quarterfinals,3,medvedev,jarry,14.0,81.0,2505.0,675.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,4.12,1.31,4.12,1.27,3.79,12:40:00,01:26:00,14:06:00,95.1,2019-04-26 12:40:00,2019-04-26 14:06:00,20.2,18.6,19.3,40.0,37.0,39.2,2.1,0.0,0.3,16.1,3.2,11.3,0
10045,Barcelona,Barcelona Open 2019,2019-04-26,ATP500,Outdoor,Clay,Quarterfinals,3,nishikori,carballes baena,7.0,104.0,3690.0,578.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.31,3.9,1.32,4.33,1.27,3.76,14:25:00,01:53:00,16:18:00,95.1,2019-04-26 14:25:00,2019-04-26 16:18:00,22.9,20.4,21.6,37.0,34.0,35.3,1.9,0.0,0.3,20.9,2.6,11.3,3
10046,Barcelona,Barcelona Open 2019,2019-04-26,ATP500,Outdoor,Clay,Quarterfinals,3,nadal,struff,2.0,51.0,8085.0,945.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.07,11.82,1.08,11.82,1.06,9.4,16:50:00,01:43:00,18:33:00,95.1,2019-04-26 16:50:00,2019-04-26 18:33:00,25.3,21.7,24.3,48.0,38.0,41.1,0.0,0.0,0.0,6.4,0.0,0.5,0
10047,Barcelona,Barcelona Open 2019,2019-04-26,ATP500,Outdoor,Clay,Quarterfinals,3,thiem,pella,5.0,28.0,4675.0,1375.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.41,3.22,1.42,3.5,1.35,3.22,18:55:00,01:41:00,20:36:00,95.1,2019-04-26 18:55:00,2019-04-26 20:36:00,20.1,16.1,18.4,64.0,53.0,58.1,0.3,0.0,0.0,3.2,0.0,1.7,0
10048,Barcelona,Barcelona Open 2019,2019-04-27,ATP500,Outdoor,Clay,Semifinals,3,medvedev,nishikori,14.0,7.0,2505.0,3690.0,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.8,2.06,1.88,2.06,1.91,1.98,1.83,13:40:00,02:25:00,16:05:00,95.1,2019-04-27 13:40:00,2019-04-27 16:05:00,22.3,20.5,21.4,51.0,41.0,46.1,0.0,0.0,0.0,3.2,0.0,0.9,0
10049,Barcelona,Barcelona Open 2019,2019-04-27,ATP500,Outdoor,Clay,Semifinals,3,thiem,nadal,5.0,2.0,4675.0,8085.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.38,1.38,3.46,1.4,3.17,1.36,16:30:00,02:04:00,18:34:00,95.1,2019-04-27 16:30:00,2019-04-27 18:34:00,22.2,20.4,21.3,44.0,40.0,41.7,0.0,0.0,0.0,1.6,0.0,0.3,0
10050,Barcelona,Barcelona Open 2019,2019-04-28,ATP500,Outdoor,Clay,The Final,3,thiem,medvedev,5.0,14.0,4675.0,2505.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.82,1.4,3.85,1.29,3.58,16:15:00,01:13:00,17:28:00,95.1,2019-04-28 16:15:00,2019-04-28 17:28:00,15.6,14.9,15.2,71.0,67.0,69.5,0.0,0.0,0.0,3.2,0.0,1.0,0
10132,Madrid,Madrid Open 2019,2019-05-05,Masters 1000,Outdoor,Clay,1st Round,3,struff,kyrgios,49.0,35.0,965.0,1215.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.09,1.83,2.1,1.87,2.0,1.81,13:00:00,01:06:00,14:06:00,568.8,2019-05-05 13:00:00,2019-05-05 14:06:00,17.8,16.4,17.2,46.0,46.0,46.0,9.2,2.4,5.7,14.6,5.8,9.8,0
10133,Madrid,Madrid Open 2019,2019-05-05,Masters 1000,Outdoor,Clay,1st Round,3,auger aliassime,shapovalov,30.0,20.0,1319.0,1820.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.76,2.2,1.8,2.2,1.72,2.11,19:05:00,01:49:00,20:54:00,568.8,2019-05-05 19:05:00,2019-05-05 20:54:00,21.6,20.4,21.1,40.0,39.0,39.4,9.2,2.3,5.0,15.0,4.2,8.1,0
10134,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,opelka,carreno busta,58.0,42.0,877.0,1030.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.09,1.83,2.2,1.83,2.09,1.74,12:05:00,01:26:00,13:31:00,568.8,2019-06-05 12:05:00,2019-06-05 13:31:00,,,,,,,,,,,,,
10135,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,khachanov,munar,13.0,55.0,2685.0,920.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.91,2.13,1.91,2.01,1.8,13:45:00,03:00:00,16:45:00,568.8,2019-06-05 13:45:00,2019-06-05 16:45:00,,,,,,,,,,,,,
10136,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,djere,lajovic,32.0,24.0,1246.0,1511.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.16,1.79,2.29,1.8,2.14,1.71,13:50:00,01:25:00,15:15:00,568.8,2019-06-05 13:50:00,2019-06-05 15:15:00,,,,,,,,,,,,,
10137,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,tiafoe,basilashvili,37.0,17.0,1185.0,1930.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.72,2.02,1.88,2.1,1.88,2.02,1.8,14:00:00,02:00:00,16:00:00,568.8,2019-06-05 14:00:00,2019-06-05 16:00:00,,,,,,,,,,,,,
10138,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,kohlschreiber,kukushkin,50.0,40.0,940.0,1050.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.38,3.32,1.38,3.5,1.35,3.23,15:20:00,01:39:00,16:59:00,568.8,2019-06-05 15:20:00,2019-06-05 16:59:00,,,,,,,,,,,,,
10139,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,cilic,klizan,11.0,61.0,2845.0,848.0,6.0,4.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.5,1.56,2.6,1.57,2.76,1.53,2.51,16:15:00,02:48:00,19:03:00,568.8,2019-06-05 16:15:00,2019-06-05 19:03:00,,,,,,,,,,,,,
10140,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,fritz,dimitrov,57.0,46.0,900.0,985.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.98,1.45,2.99,1.5,2.73,1.46,17:05:00,01:47:00,18:52:00,568.8,2019-06-05 17:05:00,2019-06-05 18:52:00,,,,,,,,,,,,,
10141,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,monfils,seppi,18.0,67.0,1920.0,775.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.91,1.31,4.0,1.28,3.7,20:10:00,00:55:00,21:05:00,568.8,2019-06-05 20:10:00,2019-06-05 21:05:00,,,,,,,,,,,,,
10142,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,gasquet,davidovich fokina,39.0,127.0,1105.0,428.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,3.27,1.39,3.35,1.45,3.03,1.39,21:05:00,01:58:00,23:03:00,568.8,2019-06-05 21:05:00,2019-06-05 23:03:00,,,,,,,,,,,,,
10143,Madrid,Madrid Open 2019,2019-06-05,Masters 1000,Outdoor,Clay,1st Round,3,verdasco,albot,38.0,44.0,1155.0,1016.0,6.0,2.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.37,1.51,2.76,1.6,2.8,1.53,2.52,22:05:00,02:11:00,00:16:00,568.8,2019-06-05 22:05:00,2019-06-06 00:16:00,,,,,,,,,,,,,
10144,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,hurkacz,de minaur,52.0,27.0,932.0,1439.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.39,3.26,1.4,3.56,1.36,3.15,12:10:00,01:12:00,13:22:00,568.8,2019-07-05 12:10:00,2019-07-05 13:22:00,,,,,,,,,,,,,
10145,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,fucsovics,goffin,36.0,23.0,1205.0,1540.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.65,2.53,1.65,2.37,1.59,12:10:00,01:42:00,13:52:00,568.8,2019-07-05 12:10:00,2019-07-05 13:52:00,,,,,,,,,,,,,
10146,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,pella,medvedev,26.0,14.0,1470.0,2625.0,6.0,2.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.45,1.62,2.61,1.63,2.41,1.57,12:10:00,01:44:00,13:54:00,568.8,2019-07-05 12:10:00,2019-07-05 13:54:00,,,,,,,,,,,,,
10147,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,wawrinka,herbert,34.0,41.0,1230.0,1038.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.47,2.93,1.5,3.04,1.44,2.8,12:10:00,01:05:00,13:15:00,568.8,2019-07-05 12:10:00,2019-07-05 13:15:00,,,,,,,,,,,,,
10148,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,mannarino,sousa,56.0,75.0,915.0,717.0,7.0,5.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.75,1.4,2.85,1.49,3.0,1.5,2.75,1.45,13:35:00,02:21:00,15:56:00,568.8,2019-07-05 13:35:00,2019-07-05 15:56:00,,,,,,,,,,,,,
10149,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,schwartzman,cecchinato,25.0,19.0,1485.0,1875.0,6.0,0.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.9,1.8,2.05,1.86,2.05,1.91,1.97,1.85,13:40:00,01:16:00,14:56:00,568.8,2019-07-05 13:40:00,2019-07-05 14:56:00,,,,,,,,,,,,,
10150,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,fognini,edmund,12.0,22.0,2840.0,1575.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.87,2.04,1.91,2.08,1.82,1.99,14:10:00,01:31:00,15:41:00,568.8,2019-07-05 14:10:00,2019-07-05 15:41:00,,,,,,,,,,,,,
10151,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,dellien,simon,109.0,29.0,538.0,1385.0,4.0,6.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.53,2.37,1.66,2.42,1.69,2.35,1.6,14:20:00,02:27:00,16:47:00,568.8,2019-07-05 14:20:00,2019-07-05 16:47:00,,,,,,,,,,,,,
10152,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,chardy,ramos vinolas,47.0,85.0,970.0,645.0,6.0,2.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.75,1.4,2.85,1.49,2.85,2.3,2.64,1.51,15:30:00,02:12:00,17:42:00,568.8,2019-07-05 15:30:00,2019-07-05 17:42:00,,,,,,,,,,,,,
10153,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,ferrer,bautista agut,144.0,21.0,400.0,1680.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.25,1.57,2.3,1.7,2.42,1.74,2.23,1.66,16:10:00,02:37:00,18:47:00,568.8,2019-07-05 16:10:00,2019-07-05 18:47:00,,,,,,,,,,,,,
10154,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,millman,johnson,48.0,59.0,965.0,875.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.77,2.17,1.77,2.38,1.7,2.16,17:45:00,02:04:00,19:49:00,568.8,2019-07-05 17:45:00,2019-07-05 19:49:00,,,,,,,,,,,,,
10155,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,1st Round,3,pouille,coric,28.0,15.0,1385.0,2525.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.01,1.44,3.18,1.47,2.88,1.42,18:35:00,01:44:00,20:19:00,568.8,2019-07-05 18:35:00,2019-07-05 20:19:00,,,,,,,,,,,,,
10156,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,2nd Round,3,djokovic,fritz,1.0,57.0,11160.0,900.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.13,7.03,1.14,7.9,1.11,6.71,13:55:00,01:05:00,15:00:00,568.8,2019-07-05 13:55:00,2019-07-05 15:00:00,,,,,,,,,,,,,
10157,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,2nd Round,3,cilic,struff,11.0,49.0,2845.0,965.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.83,1.83,2.01,1.89,2.01,1.95,1.91,1.89,16:00:00,02:01:00,18:01:00,568.8,2019-07-05 16:00:00,2019-07-05 18:01:00,,,,,,,,,,,,,
10158,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,2nd Round,3,federer,gasquet,3.0,39.0,5590.0,1105.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.08,9.81,1.15,10.0,1.1,7.08,20:10:00,00:52:00,21:02:00,568.8,2019-07-05 20:10:00,2019-07-05 21:02:00,,,,,,,,,,,,,
10159,Madrid,Madrid Open 2019,2019-07-05,Masters 1000,Outdoor,Clay,2nd Round,3,thiem,opelka,5.0,58.0,5085.0,877.0,6.0,7.0,6.0,3.0,1.0,0.0,,,,,1.0,1.0,Retired,1.12,6.0,1.15,6.45,1.17,6.7,1.14,5.88,20:35:00,01:37:00,22:12:00,568.8,2019-07-05 20:35:00,2019-07-05 22:12:00,,,,,,,,,,,,,
10160,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,nishikori,dellien,7.0,109.0,3780.0,538.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.48,1.17,6.6,1.14,5.78,12:10:00,02:02:00,14:12:00,568.8,2019-08-05 12:10:00,2019-08-05 14:12:00,,,,,,,,,,,,,
10161,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,tiafoe,kohlschreiber,37.0,50.0,1185.0,940.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.5,2.68,1.53,2.75,1.6,2.55,1.52,12:15:00,01:51:00,14:06:00,568.8,2019-08-05 12:15:00,2019-08-05 14:06:00,,,,,,,,,,,,,
10162,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,chardy,schwartzman,47.0,25.0,970.0,1485.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.2,1.4,3.35,1.43,3.14,1.36,13:25:00,00:59:00,14:24:00,568.8,2019-08-05 13:25:00,2019-08-05 14:24:00,,,,,,,,,,,,,
10163,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,wawrinka,pella,34.0,26.0,1230.0,1470.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.4,1.73,2.4,1.65,2.25,13:40:00,01:29:00,15:09:00,568.8,2019-08-05 13:40:00,2019-08-05 15:09:00,,,,,,,,,,,,,
10164,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,monfils,fucsovics,18.0,36.0,1920.0,1205.0,1.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.5,1.57,2.59,1.57,2.68,1.52,2.54,14:30:00,01:55:00,16:25:00,568.8,2019-08-05 14:30:00,2019-08-05 16:25:00,,,,,,,,,,,,,
10165,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,djere,del potro,32.0,8.0,1246.0,3225.0,6.0,3.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.72,2.14,1.79,2.15,1.83,2.07,1.76,14:35:00,02:23:00,16:58:00,568.8,2019-08-05 14:35:00,2019-08-05 16:58:00,,,,,,,,,,,,,
10166,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,nadal,auger aliassime,2.0,30.0,7765.0,1319.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.19,5.36,1.2,5.95,1.16,5.29,16:10:00,01:38:00,17:48:00,568.8,2019-08-05 16:10:00,2019-08-05 17:48:00,,,,,,,,,,,,,
10167,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,fognini,millman,12.0,48.0,2840.0,965.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.38,3.33,1.4,3.42,1.35,3.21,16:45:00,01:09:00,17:54:00,568.8,2019-08-05 16:45:00,2019-08-05 17:54:00,,,,,,,,,,,,,
10168,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,tsitsipas,mannarino,9.0,56.0,3190.0,915.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.12,7.76,1.15,7.76,1.13,6.15,17:15:00,01:18:00,18:33:00,568.8,2019-08-05 17:15:00,2019-08-05 18:33:00,,,,,,,,,,,,,
10169,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,hurkacz,pouille,52.0,28.0,932.0,1385.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.75,2.2,1.8,2.3,1.72,2.13,19:05:00,01:10:00,20:15:00,568.8,2019-08-05 19:05:00,2019-08-05 20:15:00,,,,,,,,,,,,,
10170,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,verdasco,khachanov,38.0,13.0,1155.0,2685.0,6.0,7.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,2.2,1.61,2.21,1.75,2.41,1.75,2.19,1.68,20:40:00,02:29:00,23:09:00,568.8,2019-08-05 20:40:00,2019-08-05 23:09:00,,,,,,,,,,,,,
10171,Madrid,Madrid Open 2019,2019-08-05,Masters 1000,Outdoor,Clay,2nd Round,3,zverev,ferrer,4.0,144.0,5565.0,400.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.53,1.37,3.8,1.33,3.35,21:45:00,01:11:00,22:56:00,568.8,2019-08-05 21:45:00,2019-08-05 22:56:00,,,,,,,,,,,,,
10172,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,cilic,djere,11.0,32.0,2845.0,1246.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.61,2.3,1.68,2.36,1.7,2.36,1.64,2.27,12:10:00,02:09:00,14:19:00,568.8,2019-09-05 12:10:00,2019-09-05 14:19:00,,,,,,,,,,,,,
10173,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,djokovic,chardy,1.0,47.0,11160.0,970.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.74,1.11,9.3,1.09,7.82,14:10:00,01:25:00,15:35:00,568.8,2019-09-05 14:10:00,2019-09-05 15:35:00,,,,,,,,,,,,,
10174,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,thiem,fognini,5.0,12.0,5085.0,2840.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.41,1.42,3.41,1.36,3.17,14:15:00,01:30:00,15:45:00,568.8,2019-09-05 14:15:00,2019-09-05 15:45:00,,,,,,,,,,,,,
10175,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,federer,monfils,3.0,18.0,5590.0,1920.0,6.0,0.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.3,3.5,1.34,3.62,1.34,4.33,1.29,3.62,16:10:00,02:01:00,18:11:00,568.8,2019-09-05 16:10:00,2019-09-05 18:11:00,,,,,,,,,,,,,
10176,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,wawrinka,nishikori,34.0,7.0,1230.0,3780.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.84,2.1,1.84,2.21,1.72,2.13,16:10:00,01:36:00,17:46:00,568.8,2019-09-05 16:10:00,2019-09-05 17:46:00,,,,,,,,,,,,,
10177,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,tsitsipas,verdasco,9.0,38.0,3190.0,1155.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.37,3.42,1.4,3.42,1.35,3.2,18:05:00,01:28:00,19:33:00,568.8,2019-09-05 18:05:00,2019-09-05 19:33:00,,,,,,,,,,,,,
10178,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,zverev,hurkacz,4.0,52.0,5565.0,932.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,1.45,3.04,1.47,3.41,1.41,2.93,18:50:00,02:10:00,21:00:00,568.8,2019-09-05 18:50:00,2019-09-05 21:00:00,,,,,,,,,,,,,
10179,Madrid,Madrid Open 2019,2019-09-05,Masters 1000,Outdoor,Clay,3rd Round,3,nadal,tiafoe,2.0,37.0,7765.0,1185.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.06,13.67,1.08,15.78,1.05,10.39,20:10:00,01:33:00,21:43:00,568.8,2019-09-05 20:10:00,2019-09-05 21:43:00,,,,,,,,,,,,,
10180,Madrid,Madrid Open 2019,2019-05-10,Masters 1000,Outdoor,Clay,Quarterfinals,3,djokovic,cilic,1.0,11.0,11160.0,2845.0,,,,,,,,,,,,,Walkover,1.14,5.5,1.16,6.44,1.18,6.5,1.14,5.77,,,,568.8,,,,,,,,,,,,,,,
10181,Madrid,Madrid Open 2019,2019-10-05,Masters 1000,Outdoor,Clay,Quarterfinals,3,thiem,federer,5.0,3.0,5085.0,5590.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.47,2.95,1.47,3.02,1.43,2.83,17:10:00,02:11:00,19:21:00,568.8,2019-10-05 17:10:00,2019-10-05 19:21:00,,,,,,,,,,,,,
10182,Madrid,Madrid Open 2019,2019-10-05,Masters 1000,Outdoor,Clay,Quarterfinals,3,tsitsipas,zverev,9.0,4.0,3190.0,5565.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.2,1.79,2.16,1.79,2.26,1.69,2.18,19:40:00,02:11:00,21:51:00,568.8,2019-10-05 19:40:00,2019-10-05 21:51:00,,,,,,,,,,,,,
10183,Madrid,Madrid Open 2019,2019-10-05,Masters 1000,Outdoor,Clay,Quarterfinals,3,nadal,wawrinka,2.0,34.0,7765.0,1230.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.76,1.3,4.8,1.22,4.4,22:05:00,01:08:00,23:13:00,568.8,2019-10-05 22:05:00,2019-10-05 23:13:00,,,,,,,,,,,,,
10184,Madrid,Madrid Open 2019,2019-11-05,Masters 1000,Outdoor,Clay,Semifinals,3,djokovic,thiem,1.0,5.0,11160.0,5085.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.82,2.13,1.85,2.25,1.78,2.06,16:10:00,02:23:00,18:33:00,568.8,2019-11-05 16:10:00,2019-11-05 18:33:00,,,,,,,,,,,,,
